"guid","notam","timestamp","timestamp_expire","type","code_type","facility","city","state","landarea","code_timezone","date_issued","date_effective","date_expire","description","purpose","notam_fulltext"
"d8e5a588-e211-44ad-a9c2-bf9010f39dc0","7_2172",2017092621,2017092819,"VIP","91.141","ZOB","Pontiac/Bloomfield Hills","MI",,"EDT","2017-09-26T20:01:00","2017-09-27T21:30:00","2017-09-28T18:00:00","Pontiac/Bloomfield Hills, MI, Wednesday, September 27, 2017 through Thursday, September 28, 2017 Local   New",,"!FDC 7/2172 ZOB PART 1 OF 3 MI..AIRSPACE PONTIAC/BLOOMFIELD HILLS, MICHIGAN..TEMPORARY FLIGHT RESTRICTIONS.         SEPTEMBER 27-28, 2017 LOCAL.  PURSUANT TO 49 USC 40103(B),  THE FEDERAL AVIATION ADMINISTRATION (FAA) CLASSIFIES THE AIRSPACE  DEFINED IN THIS NOTAM AS 'NATIONAL DEFENSE AIRSPACE'. PILOTS WHO  DO NOT ADHERE TO THE FOLLOWING PROCEDURES MAY BE INTERCEPTED,  DETAINED AND INTERVIEWED BY LAW ENFORCEMENT/SECURITY PERSONNEL.  ANY OF THE FOLLOWING ADDITIONAL ACTIONS MAY ALSO BE TAKEN AGAINST  A PILOT WHO DOES NOT COMPLY WITH THE REQUIREMENTS OR  ANY SPECIAL  INSTRUCTIONS OR PROCEDURES ANNOUNCED IN THIS NOTAM:  A) THE FAA MAY TAKE ADMINISTRATIVE ACTION, INCLUDING IMPOSING CIVIL  PENALTIES AND THE SUSPENSION OR REVOCATION OF AIRMEN CERTIFICATES;  OR   B) THE UNITED STATES GOVERNMENT MAY PURSUE CRIMINAL CHARGES,  INCLUDING CHARGES UNDER TITLE 49 OF THE UNITED STATES CODE,  SECTION 46307; OR   C) THE UNITED STATES GOVERNMENT MAY USE DEADLY FORCE AGAINST THE  AIRBORNE AIRCRAFT, IF IT IS DETERMINED THAT THE AIRCRAFT POSES AN  IMMINENT SECURITY THREAT.    PURSUANT TO TITLE 14, SECTION 91.141 OF THE CODE OF FEDERAL  REGULATIONS, AIRCRAFT FLIGHT OPERATIONS, TO INCLUDE REMOTE  1709272130-1709281800 END PART 1 OF 3     !FDC 7/2172 ZOB PART 2 OF 3 MI..AIRSPACE PONTIAC/BLOOMFIELD HILLS, CONTROLLED AIRCRAFT OPERATIONS ARE PROHIBITED:   WI AN AREA DEFINED AS 3NM RADIUS OF 423955N0832515W (PSI116005.4) SFC-2999FT AGL      EFFECTIVE 1709272130 UTC (1730 LOCAL 09/27/17)           UNTIL 1709272245 UTC (1845 LOCAL 09/27/17).    WI AN AREA DEFINED AS 3NM RADIUS OF 423452N0831649W (PSI126013.3) SFC-2999FT AGL      EFFECTIVE 1709272200 UTC (1800 LOCAL 09/27/17)           UNTIL 1709280030 UTC (2030 LOCAL 09/27/17).    WI AN AREA DEFINED AS 3NM RADIUS OF 423345N0830928W (PSI119018.6) SFC-2999FT AGL      EFFECTIVE 1709272345 UTC (1945 LOCAL 09/27/17)           UNTIL 1709281545 UTC (1145 LOCAL 09/28/17).    WI AN AREA DEFINED AS 3NM RADIUS OF 424144N0831542W (PSI094012.0) SFC-2999FT AGL      EFFECTIVE 1709281500 UTC (1100 LOCAL 09/28/17)  1709272130-1709281800 END PART 2 OF 3     !FDC 7/2172 ZOB PART 3 OF 3 MI..AIRSPACE PONTIAC/BLOOMFIELD HILLS,          UNTIL 1709281730 UTC (1330 LOCAL 09/28/17).    WI AN AREA DEFINED AS 3NM RADIUS OF 423955N0832515W (PSI116005.4) SFC-2999FT AGL      EFFECTIVE 1709281645 UTC (1245 LOCAL 09/28/17)           UNTIL 1709281800 UTC (1400 LOCAL 09/28/17).   EXCEPT THE FLIGHT OPERATIONS LISTED BELOW:    1. AIRCRAFT ARRIVING OR DEPARTING PTK OR VLL       AIRPORT.    2. LAW ENFORCEMENT, FIREFIGHTING, AND MEDEVAC/AIR       AMBULANCE FLIGHTS ON ACTIVE MISSIONS.    3. AIRCRAFT OPERATIONS NECESSITATED FOR SAFETY OR       EMERGENCY REASONS.    4. ALL AIRCRAFT APPROVED TO OPERATE WITHIN THE TFR       MUST BE SQUAWKING AN ATC DISCRETE CODE AT ALL       TIMES WHILE IN THE TFR AND MUST REMAIN IN TWO-WAY       RADIO COMMUNICATIONS WITH ATC.    1709272130-1709281800 END PART 3 OF 3"
"8e6c721a-efd6-4576-b05e-debd4f112751","7_2521",2017092714,2017092721,"HAZARDS","91.137(a)(1)","ZBW","HANOVER","MA",,"UTC","2017-09-27T12:57:00","2017-09-27T13:00:00","2017-09-27T20:00:00","HANOVER, MA, Wednesday, September 27, 2017 UTC   New",,"!FDC 7/2521 ZBW MA..AIRSPACE HANOVER, MA..TEMPORARY FLIGHT RESTRICTIONS WI AN AREA DEFINED AS 1 NM RADIUS OF 420523N0705223W (BOSTON VOR/DME BOS178016.9) SFC-2499FT FOR EXPLOSIVE DEVICE CLEAN-UP. PURSUANT TO 14 CFR SECTION 91.137(A)(1) TEMPORARY FLIGHT RESTRICTIONS ARE IN EFFECT. ONLY RELIEF ACFT OPS UNDER DIRECTION OF HANOVER FIRE DEPT ARE AUTH IN THE AIRSPACE. FIREFIGHTER KANE BLAKEMAN TELEPHONE 508-333-6473 IS IN CHARGE OF ON SCENE EMERG RESPONSE ACT. BOSTON /ZBW/ ARTCC TELEPHONE 603-879-6655 IS THE FAA COORDINATION FACILITY. 1709271300-1709272000"
"8b3ed3cd-4345-4799-b821-6a1cd9a2f421","7_2660",2017092716,2017092818,"HAZARDS","91.137(a)(1)","ZMP","ELY","MN",,"UTC","2017-09-27T15:54:00","2017-09-28T15:00:00","2017-09-28T17:00:00","ELY, MN, Thursday, September 28, 2017 UTC   New",,"!FDC 7/2660 ZMP MN..AIRSPACE ELY, MN.. TEMPORARY FLIGHT RESTRICTIONS ARE IN EFFECT WITHIN AREA DEFINED AS 2 NM EITHER SIDE OF A LINE FROM 474319N/914958W OR THE ELY, MN. VOR (ELO181006) TO 473946N/915408W (ELO197010) TO 473748N/920135W (ELO215014) SFC-5500FT FOR BLASTING. PURSUANT TO 14 CFR SECTION 91.137(A)(1) TEMPORARY FLIGHT RESTRICTIONS ARE IN EFFECT. ONLY RELIEF AIRCRAFT OPERATIONS UNDER DIRECTION OF NORTH SHORE MINING ARE AUTHORIZED IN THE AIRSPACE. NORTH SHORE MINING TELEPHONE 218-827-2005 IS IN CHARGE OF ON SCENE EMERGENCY RESPONSE ACTIVITY. MINNEAPOLIS ARTCC /ZMP/ TELEPHONE 651-463-5580 IS THE FAA COORDINATION FACILITY. 1709281500-1709281700"
"9c0a1b91-bc3a-4251-a96b-8d356e0b199b","7_2843",2017092720,2017092903,"VIP","91.141","ZAU","Milwaukee","WI",,"CDT","2017-09-27T19:25:00","2017-09-28T18:30:00","2017-09-29T02:00:00","Milwaukee, WI, Thursday, September 28, 2017 through Thursday, September 28, 2017 Local   New",,"!FDC 7/2843 ZAU PART 1 OF 3 WI..AIRSPACE MILWAUKEE,  WISCONSIN..TEMPORARY FLIGHT RESTRICTIONS.         SEPTEMBER 28, 2017 LOCAL.  PURSUANT TO 49 USC 40103(B), THE  FEDERAL AVIATION ADMINISTRATION (FAA) CLASSIFIES THE AIRSPACE  DEFINED IN THIS NOTAM AS 'NATIONAL DEFENSE AIRSPACE'. PILOTS WHO  DO NOT ADHERE TO THE FOLLOWING PROCEDURES MAY BE INTERCEPTED,  DETAINED AND INTERVIEWED BY LAW ENFORCEMENT/SECURITY PERSONNEL.  ANY OF THE FOLLOWING ADDITIONAL ACTIONS MAY ALSO BE TAKEN AGAINST  A PILOT WHO DOES NOT COMPLY WITH THE REQUIREMENTS OR  ANY SPECIAL  INSTRUCTIONS OR PROCEDURES ANNOUNCED IN THIS NOTAM:  A) THE FAA MAY TAKE ADMINISTRATIVE ACTION, INCLUDING IMPOSING CIVIL  PENALTIES AND THE SUSPENSION OR REVOCATION OF AIRMEN CERTIFICATES;  OR   B) THE UNITED STATES GOVERNMENT MAY PURSUE CRIMINAL CHARGES,  INCLUDING CHARGES UNDER TITLE 49 OF THE UNITED STATES CODE,  SECTION 46307; OR   C) THE UNITED STATES GOVERNMENT MAY USE DEADLY FORCE AGAINST THE  AIRBORNE AIRCRAFT, IF IT IS DETERMINED THAT THE AIRCRAFT POSES AN  IMMINENT SECURITY THREAT.    PURSUANT TO TITLE 14, SECTION 91.141 OF THE CODE OF FEDERAL  1709281830-1709290200 END PART 1 OF 3     !FDC 7/2843 ZAU PART 2 OF 3 WI..AIRSPACE MILWAUKEE,  WISCONSIN..TEMPORARY FLIGHT REGULATIONS, AIRCRAFT FLIGHT OPERATIONS, TO INCLUDE REMOTE  CONTROLLED AIRCRAFT OPERATIONS ARE PROHIBITED: WITHIN AN AREA  DEFINED AS 3NM RADIUS OF 425627N0875416W (LJT152011.7) SFC-2999FT  AGL   EFFECTIVE 1709281830 UTC (1330 LOCAL 09/28/17) UNTIL 1709281945 UTC  (1445 LOCAL 09/28/17).    WITHIN AN AREA DEFINED AS 3NM RADIUS OF 425850N0881422W  (LJT231011.8) SFC-2999FT AGL   EFFECTIVE 1709281915 UTC (1415 LOCAL 09/28/17) UNTIL 1709282115 UTC  (1615 LOCAL 09/28/17).    WITHIN AN AREA DEFINED AS 3NM RADIUS OF 430221N0875418W  (LJT128007.2) SFC-2999FT AGL   EFFECTIVE 1709282045 UTC (1545 LOCAL 09/28/17) UNTIL 1709290130 UTC  (2030 LOCAL 09/28/17).    WITHIN AN AREA DEFINED AS 3NM RADIUS OF 425627N0875416W  (LJT152011.7) SFC-2999FT AGL   1709281830-1709290200 END PART 2 OF 3     !FDC 7/2843 ZAU PART 3 OF 3 WI..AIRSPACE MILWAUKEE,  WISCONSIN..TEMPORARY FLIGHT EFFECTIVE 1709290045 UTC (1945 LOCAL 09/28/17) UNTIL 1709290200 UTC  (2100 LOCAL 09/28/17).   EXCEPT THE FLIGHT OPERATIONS LISTED BELOW:    1. AIRCRAFT ARRIVING OR DEPARTING KMKE, KUES, AND       KMWC AIRPORTS.    2. LAW ENFORCEMENT, FIREFIGHTING, AND MEDEVAC/AIR       AMBULANCE FLIGHTS ON ACTIVE MISSIONS.    3. AIRCRAFT OPERATIONS NECESSITATED FOR SAFETY OR       EMERGENCY REASONS.    4. ALL AIRCRAFT APPROVED TO OPERATE WITHIN THE TFR       MUST BE SQUAWKING AN ATC DISCRETE CODE AT ALL       TIMES WHILE IN THE TFR AND MUST REMAIN IN TWO-WAY       RADIO COMMUNICATIONS WITH ATC.    1709281830-1709290200 END PART 3 OF 3"
"d422991f-85dc-49b0-812a-417a0acc7a27","7_2807",2017092720,2017092822,"HAZARDS","91.137(a)(1)","ZKC","DESOTO","KS",,"UTC","2017-09-27T18:56:00","2017-09-28T13:30:00","2017-09-28T21:30:00","DESOTO, KS, Thursday, September 28, 2017 UTC   New",,"!FDC 7/2807 ZKC KS..AIRSPACE DESOTO, KS..TEMPORARY FLIGHT RESTRICTIONS WI AN AREA DEFINED AS 1.5 NM RADIUS OF 385525N/0950034W (JOHNSON COUNTY VOR/DME OJC285013.7) SFC-2000FT AGL ORDNANCE DISPOSAL. PURSUANT TO 14 CFR SECTION 91.137(A)(1) TEMPORARY FLIGHT RESTRICTIONS ARE IN EFFECT. ONLY RELIEF AIRCRAFT OPERATIONS UNDER DIRECTION OF SUNFLOWER ARMY AMMUNITIONS PLANT ARE AUTHORIZED IN THE AIRSPACE. SUNFLOWER ARMY AMMUNITIONS PLANT TELEPHONE 417-247-7484 IS IN CHARGE OF ON SCENE EMERGENCY RESPONSE ACTIVITY. KANSAS CITY /ZKC/ ARTCC TELEPHONE 913-254-8500 IS THE FAA COORDINATION FACILITY. EFFECTIVE 1709281330 UTC UNTIL 1709282130 UTC. 1709281330-1709282130"
"b7c16330-5137-4766-9065-a10b371f019b","7_2928",2017092800,,"HAZARDS","91.137(a)(2)","ZLA","10NM E OF ANAHEIM","CA",,"UTC","2017-09-27T23:49:00","2017-09-27T23:30:00","2017-11-27T16:03:00","10NM E OF ANAHEIM, CA, Wednesday, September 27, 2017 through Monday, November 27, 2017 UTC   New","TO PROVIDE A SAFE ENVIRONMENT FOR FIRE FIGHTING ACFT OPS","!FDC 7/2928 ZLA CA..AIRSPACE 10NM E OF ANAHEIM, CA..TEMPORARY FLIGHT RESTRICTIONS WI AN AREA DEFINED AS 2 NM RADIUS OF 335101N1173914W (PARADISE VORTAC PDZ222007.4) SFC-5000FT. TO PROVIDE A SAFE ENVIRONMENT FOR FIRE FIGHTING ACFT OPS. PURSUANT TO 14 CFR SECTION 91.137(A)(2) TEMPORARY FLIGHT RESTRICTIONS ARE IN EFFECT. CAL FIRE RIVERSIDE TELEPHONE 951-940-6498 OR FREQ 123.1750/CANYON FIRE IS IN CHARGE OF THE OPERATION. LOS ANGELES /ZLA/ ARTCC TELEPHONE 661-265-8205 IS THE FAA COORDINATION FACILITY. EFFECTIVE 1709272330 UTC UNTIL 1711271603 UTC. 1709272330-1711271603"
"c99badc6-891d-4d68-9d0d-b022c62e8c5c","7_3043",2017092803,,"SECURITY","99.7","ZHU","Corpus Christi","TX",,"CDT","2017-09-28T02:03:00","2017-10-06T13:00:00","2017-10-07T06:00:00","Corpus Christi, TX, Friday, October 06, 2017 through Saturday, October 07, 2017 Local   New",,"!FDC 7/3043 ZHU PART 1 OF 3 TX..AIRSPACE CORPUS CHRISTI,  TX..TEMPORARY FLIGHT RESTRICTIONS.         OCTOBER 6-7, 2017 LOCAL.  PURSUANT TO 49 USC 40103(B), THE  FEDERAL AVIATION ADMINISTRATION (FAA) CLASSIFIES THE AIRSPACE  DEFINED IN THIS NOTAM AS 'NATIONAL DEFENSE AIRSPACE'. ANY PERSON  WHO KNOWINGLY OR WILLFULLY VIOLATES THE RULES CONCERNING  OPERATIONS IN THIS AIRSPACE MAY BE SUBJECT TO CERTAIN CRIMINAL  PENALTIES UNDER 49 USC 46307.  PILOTS WHO DO NOT ADHERE TO THE  FOLLOWING PROCEDURES MAY BE INTERCEPTED, DETAINED AND INTERVIEWED  BY LAW ENFORCEMENT/SECURITY PERSONNEL.    PURSUANT TO TITLE 14 CFR SECTION 99.7, SPECIAL SECURITY  INSTRUCTIONS, ALL AIRCRAFT FLIGHT OPERATIONS ARE PROHIBITED WITHIN  AN AREA DEFINED AS 273437N0970631W (NGP117011.9) TO  272805N0965740W (NGP120022.1) TO 271920N0970300W (NGP143025.4) TO  272045N0970520W (NGP146023.1) TO 272621N0971113W (NGP153015.9) TO  THE POINT OF ORIGIN 2500FT MSL-FL180   EFFECTIVE 1710061300 UTC (0800 LOCAL 10/06/17) UNTIL 1710070600 UTC  (0100 LOCAL 10/07/17).    WITHIN AN AREA DEFINED AS 273819N0971032W TO 273437N0970631W TO  1710061300-1710070600 END PART 1 OF 3     !FDC 7/3043 ZHU PART 2 OF 3 TX..AIRSPACE CORPUS CHRISTI,  TX..TEMPORARY FLIGHT 273200N0970800W TO 273620N0971218W TO 273611N0971209W TO THE POINT  OF ORIGIN 1500FT MSL-3500FT MSL   EFFECTIVE 1710061300 UTC (0800 LOCAL 10/06/17) UNTIL 1710070600 UTC  (0100 LOCAL 10/07/17).    WITHIN AN AREA DEFINED AS 7NM RADIUS OF 274111N0971741W OR THE NGP  VORTAC SFC-3000FT MSL   EFFECTIVE 1710061300 UTC (0800 LOCAL 10/06/17) UNTIL 1710070600 UTC  (0100 LOCAL 10/07/17).       EXCEPT AS SPECIFIED BELOW AND/OR UNLESS AUTHORIZED BY ATC:    1. ALL AIRCRAFT ENTERING OR EXITING THE TFR MUST       BE ON A DISCRETE CODE ASSIGNED BY AN AIR TRAFFIC       CONTROL (ATC) FACILITY.    2. AIRCRAFT MUST BE SQUAWKING THE DISCRETE CODE AT       ALL TIMES WHILE IN THE TFR. 1710061300-1710070600 END PART 2 OF 3     !FDC 7/3043 ZHU PART 3 OF 3 TX..AIRSPACE CORPUS CHRISTI,  TX..TEMPORARY FLIGHT    3. ALL AIRCRAFT ENTERING OR EXITING THE TFR MUST       REMAIN IN TWO-WAY RADIO COMMUNICATIONS WITH ATC.    4. HOUSTON CENTER, PHONE 281-230-5560, IS THE FAA       COORDINATION FACILITY.   1710061300-1710070600 END PART 3 OF 3"
"99104a8c-90e2-415b-9683-f3279aa3c922","7_3042",2017092803,,"SECURITY","99.7","ZHU","Corpus Christi","TX",,"CDT","2017-09-28T02:02:00","2017-10-05T13:00:00","2017-10-06T06:00:00","Corpus Christi, TX, Thursday, October 05, 2017 through Friday, October 06, 2017 Local   New",,"!FDC 7/3042 ZHU PART 1 OF 3 TX..AIRSPACE CORPUS CHRISTI,  TX..TEMPORARY FLIGHT RESTRICTIONS.         OCTOBER 5-6, 2017 LOCAL.  PURSUANT TO 49 USC 40103(B), THE  FEDERAL AVIATION ADMINISTRATION (FAA) CLASSIFIES THE AIRSPACE  DEFINED IN THIS NOTAM AS 'NATIONAL DEFENSE AIRSPACE'. ANY PERSON  WHO KNOWINGLY OR WILLFULLY VIOLATES THE RULES CONCERNING  OPERATIONS IN THIS AIRSPACE MAY BE SUBJECT TO CERTAIN CRIMINAL  PENALTIES UNDER 49 USC 46307.  PILOTS WHO DO NOT ADHERE TO THE  FOLLOWING PROCEDURES MAY BE INTERCEPTED, DETAINED AND INTERVIEWED  BY LAW ENFORCEMENT/SECURITY PERSONNEL.    PURSUANT TO TITLE 14 CFR SECTION 99.7, SPECIAL SECURITY  INSTRUCTIONS, ALL AIRCRAFT FLIGHT OPERATIONS ARE PROHIBITED WITHIN  AN AREA DEFINED AS 273437N0970631W (NGP117011.9) TO  272805N0965740W (NGP120022.1) TO 271920N0970300W (NGP143025.4) TO  272045N0970520W (NGP146023.1) TO 272621N0971113W (NGP153015.9) TO  THE POINT OF ORIGIN 2500FT MSL-FL180   EFFECTIVE 1710051300 UTC (0800 LOCAL 10/05/17) UNTIL 1710060600 UTC  (0100 LOCAL 10/06/17).    WITHIN AN AREA DEFINED AS 273819N0971032W TO 273437N0970631W TO  1710051300-1710060600 END PART 1 OF 3     !FDC 7/3042 ZHU PART 2 OF 3 TX..AIRSPACE CORPUS CHRISTI,  TX..TEMPORARY FLIGHT 273200N0970800W TO 273620N0971218W TO 273611N0971209W TO THE POINT  OF ORIGIN 1500FT MSL-3500FT MSL   EFFECTIVE 1710051300 UTC (0800 LOCAL 10/05/17) UNTIL 1710060600 UTC  (0100 LOCAL 10/06/17).    WITHIN AN AREA DEFINED AS 7NM RADIUS OF 274111N0971741W OR THE NGP  VORTAC SFC-3000FT MSL   EFFECTIVE 1710051300 UTC (0800 LOCAL 10/05/17) UNTIL 1710060600 UTC  (0100 LOCAL 10/06/17).       EXCEPT AS SPECIFIED BELOW AND/OR UNLESS AUTHORIZED BY ATC:    1. ALL AIRCRAFT ENTERING OR EXITING THE TFR MUST       BE ON A DISCRETE CODE ASSIGNED BY AN AIR TRAFFIC       CONTROL (ATC) FACILITY.    2. AIRCRAFT MUST BE SQUAWKING THE DISCRETE CODE AT       ALL TIMES WHILE IN THE TFR. 1710051300-1710060600 END PART 2 OF 3     !FDC 7/3042 ZHU PART 3 OF 3 TX..AIRSPACE CORPUS CHRISTI,  TX..TEMPORARY FLIGHT    3. ALL AIRCRAFT ENTERING OR EXITING THE TFR MUST       REMAIN IN TWO-WAY RADIO COMMUNICATIONS WITH ATC.    4. HOUSTON CENTER, PHONE 281-230-5560, IS THE FAA       COORDINATION FACILITY.   1710051300-1710060600 END PART 3 OF 3"
"8aeca792-0d72-4172-b5b0-fced106cc383","7_3040",2017092803,,"SECURITY","99.7","ZHU","Corpus Christi","TX",,"CDT","2017-09-28T02:02:00","2017-10-03T13:00:00","2017-10-04T06:00:00","Corpus Christi, TX, Tuesday, October 03, 2017 through Wednesday, October 04, 2017 Local   New",,"!FDC 7/3040 ZHU PART 1 OF 3 TX..AIRSPACE CORPUS CHRISTI,  TX..TEMPORARY FLIGHT RESTRICTIONS.         OCTOBER 3-4, 2017 LOCAL.  PURSUANT TO 49 USC 40103(B), THE  FEDERAL AVIATION ADMINISTRATION (FAA) CLASSIFIES THE AIRSPACE  DEFINED IN THIS NOTAM AS 'NATIONAL DEFENSE AIRSPACE'. ANY PERSON  WHO KNOWINGLY OR WILLFULLY VIOLATES THE RULES CONCERNING  OPERATIONS IN THIS AIRSPACE MAY BE SUBJECT TO CERTAIN CRIMINAL  PENALTIES UNDER 49 USC 46307.  PILOTS WHO DO NOT ADHERE TO THE  FOLLOWING PROCEDURES MAY BE INTERCEPTED, DETAINED AND INTERVIEWED  BY LAW ENFORCEMENT/SECURITY PERSONNEL.    PURSUANT TO TITLE 14 CFR SECTION 99.7, SPECIAL SECURITY  INSTRUCTIONS, ALL AIRCRAFT FLIGHT OPERATIONS ARE PROHIBITED WITHIN  AN AREA DEFINED AS 273437N0970631W (NGP117011.9) TO  272805N0965740W (NGP120022.1) TO 271920N0970300W (NGP143025.4) TO  272045N0970520W (NGP146023.1) TO 272621N0971113W (NGP153015.9) TO  THE POINT OF ORIGIN 2500FT MSL-FL180   EFFECTIVE 1710031300 UTC (0800 LOCAL 10/03/17) UNTIL 1710040600 UTC  (0100 LOCAL 10/04/17).    WITHIN AN AREA DEFINED AS 273819N0971032W TO 273437N0970631W TO  1710031300-1710040600 END PART 1 OF 3     !FDC 7/3040 ZHU PART 2 OF 3 TX..AIRSPACE CORPUS CHRISTI,  TX..TEMPORARY FLIGHT 273200N0970800W TO 273620N0971218W TO 273611N0971209W TO THE POINT  OF ORIGIN 1500FT MSL-3500FT MSL   EFFECTIVE 1710031300 UTC (0800 LOCAL 10/03/17) UNTIL 1710040600 UTC  (0100 LOCAL 10/04/17).    WITHIN AN AREA DEFINED AS 7NM RADIUS OF 274111N0971741W OR THE NGP  VORTAC SFC-3000FT MSL   EFFECTIVE 1710031300 UTC (0800 LOCAL 10/03/17) UNTIL 1710040600 UTC  (0100 LOCAL 10/04/17).       EXCEPT AS SPECIFIED BELOW AND/OR UNLESS AUTHORIZED BY ATC:    1. ALL AIRCRAFT ENTERING OR EXITING THE TFR MUST       BE ON A DISCRETE CODE ASSIGNED BY AN AIR TRAFFIC       CONTROL (ATC) FACILITY.    2. AIRCRAFT MUST BE SQUAWKING THE DISCRETE CODE AT       ALL TIMES WHILE IN THE TFR. 1710031300-1710040600 END PART 2 OF 3     !FDC 7/3040 ZHU PART 3 OF 3 TX..AIRSPACE CORPUS CHRISTI,  TX..TEMPORARY FLIGHT    3. ALL AIRCRAFT ENTERING OR EXITING THE TFR MUST       REMAIN IN TWO-WAY RADIO COMMUNICATIONS WITH ATC.    4. HOUSTON CENTER, PHONE 281-230-5560, IS THE FAA       COORDINATION FACILITY.   1710031300-1710040600 END PART 3 OF 3"
"f4c8db59-b95e-4333-a72f-11175870b23e","7_3041",2017092803,,"SECURITY","99.7","ZHU","Corpus Christi","TX",,"CDT","2017-09-28T02:02:00","2017-10-04T13:00:00","2017-10-05T06:00:00","Corpus Christi, TX, Wednesday, October 04, 2017 through Thursday, October 05, 2017 Local   New",,"!FDC 7/3041 ZHU PART 1 OF 3 TX..AIRSPACE CORPUS CHRISTI,  TX..TEMPORARY FLIGHT RESTRICTIONS.         OCTOBER 4-5, 2017 LOCAL.  PURSUANT TO 49 USC 40103(B), THE  FEDERAL AVIATION ADMINISTRATION (FAA) CLASSIFIES THE AIRSPACE  DEFINED IN THIS NOTAM AS 'NATIONAL DEFENSE AIRSPACE'. ANY PERSON  WHO KNOWINGLY OR WILLFULLY VIOLATES THE RULES CONCERNING  OPERATIONS IN THIS AIRSPACE MAY BE SUBJECT TO CERTAIN CRIMINAL  PENALTIES UNDER 49 USC 46307.  PILOTS WHO DO NOT ADHERE TO THE  FOLLOWING PROCEDURES MAY BE INTERCEPTED, DETAINED AND INTERVIEWED  BY LAW ENFORCEMENT/SECURITY PERSONNEL.    PURSUANT TO TITLE 14 CFR SECTION 99.7, SPECIAL SECURITY  INSTRUCTIONS, ALL AIRCRAFT FLIGHT OPERATIONS ARE PROHIBITED WITHIN  AN AREA DEFINED AS 273437N0970631W (NGP117011.9) TO  272805N0965740W (NGP120022.1) TO 271920N0970300W (NGP143025.4) TO  272045N0970520W (NGP146023.1) TO 272621N0971113W (NGP153015.9) TO  THE POINT OF ORIGIN 2500FT MSL-FL180   EFFECTIVE 1710041300 UTC (0800 LOCAL 10/04/17) UNTIL 1710050600 UTC  (0100 LOCAL 10/05/17).    WITHIN AN AREA DEFINED AS 273819N0971032W TO 273437N0970631W TO  1710041300-1710050600 END PART 1 OF 3     !FDC 7/3041 ZHU PART 2 OF 3 TX..AIRSPACE CORPUS CHRISTI,  TX..TEMPORARY FLIGHT 273200N0970800W TO 273620N0971218W TO 273611N0971209W TO THE POINT  OF ORIGIN 1500FT MSL-3500FT MSL   EFFECTIVE 1710041300 UTC (0800 LOCAL 10/04/17) UNTIL 1710050600 UTC  (0100 LOCAL 10/05/17).    WITHIN AN AREA DEFINED AS 7NM RADIUS OF 274111N0971741W OR THE NGP  VORTAC SFC-3000FT MSL   EFFECTIVE 1710041300 UTC (0800 LOCAL 10/04/17) UNTIL 1710050600 UTC  (0100 LOCAL 10/05/17).       EXCEPT AS SPECIFIED BELOW AND/OR UNLESS AUTHORIZED BY ATC:    1. ALL AIRCRAFT ENTERING OR EXITING THE TFR MUST       BE ON A DISCRETE CODE ASSIGNED BY AN AIR TRAFFIC       CONTROL (ATC) FACILITY.    2. AIRCRAFT MUST BE SQUAWKING THE DISCRETE CODE AT       ALL TIMES WHILE IN THE TFR. 1710041300-1710050600 END PART 2 OF 3     !FDC 7/3041 ZHU PART 3 OF 3 TX..AIRSPACE CORPUS CHRISTI,  TX..TEMPORARY FLIGHT    3. ALL AIRCRAFT ENTERING OR EXITING THE TFR MUST       REMAIN IN TWO-WAY RADIO COMMUNICATIONS WITH ATC.    4. HOUSTON CENTER, PHONE 281-230-5560, IS THE FAA       COORDINATION FACILITY.   1710041300-1710050600 END PART 3 OF 3"
